ra,dec,u,g,r,i,z,objid,specobjid,class,subclass,survey,plate,mjd,fiberid,ra1,dec1,u1,g1,r1,i1,z1,objid1,specobjid1,class1,subclass1,survey1,plate1,mjd1,fiberid1,cor,number_of_matches
241.053422202757,50.3729968643633,19.89283,18.22063,17.54737,17.30655,17.1377,1237655129835766e3,698096464995313700,STAR,K1,sdss,620,52375,140,250.136208744781,30.9923323886004,18.09247,16.82276,16.30545,16.11528,16.05806,1237659119874080800,3918217246710800400,STAR,F9,segue2,3480,54999,311,0.9081498127134776,43639
126.533880483069,46.3633612041425,19.80654,18.58222,18.1177,17.94892,17.87772,1237654391643636e3,3573618754707366e3,STAR,G2,segue2,3174,54821,45,162.286704220966,5.86105758819987,17.49825,16.29074,15.90721,15.78701,15.73034,1237658297925042200,1127082751271397400,STAR,G2,sdss,1001,52670,207,0.9936517323598676,72644
146.551256975375,42.882745965176,20.06251,19.06112,18.7374,18.6485,18.58394,1237658204499673300,3739148032973840400,STAR,F5,segue2,3321,54924,125,172.201914729289,45.0643367633269,20.04139,18.94483,18.64968,18.5641,18.53254,1237661852002353200,3619888678576431e3,STAR,F5,segue2,3215,54861,438,0.9898042579952556,104077
109.907126007753,37.146869381514,20.11369,18.41871,17.59844,17.30005,17.13781,1237663548504736e3,3316974043801872400,STAR,K3,segue1,2946,54506,265,333.603849780268,-7.50586793920022,19.87054,18.45366,17.88986,17.62548,17.46331,1237680240902078700,2599873383709567e3,STAR,F9,segue1,2309,54441,620,0.5586748133723375,15720
359.686491818812,24.1729130627605,19.35943,18.32212,17.89316,17.72237,17.68016,1237678579291718e3,7333059870319419e3,STAR,F3/F5V (30743),boss,6513,56543,268,152.903259358392,5.64187961709835,19.87127,18.97805,18.72696,18.61761,18.57277,123765829845785e4,5488775335242605e3,STAR,A2II (39866),boss,4875,55677,48,0.9766414456612552,90156
240.341353107032,29.6743569117623,18.43668,17.23169,16.75823,16.58362,16.51246,1237662620261810200,1776787759395006500,STAR,F9,sdss,1578,53496,428,191.907136338703,58.5822462001054,17.70177,16.65887,16.33082,16.20029,16.18832,1237655106768928800,1482954534601910300,STAR,F5,sdss,1317,52765,525,0.9823710595224688,77998
222.17477600446,61.0464207638838,18.40806,17.39153,17.04304,16.9091,16.84232,1237651252580188200,684692588686501900,STAR,F5,sdss,608,52081,529,166.837621088676,-15.1585678232289,17.24854,16.13577,15.80568,15.69557,15.65533,1237671142010126300,3028784344631109600,STAR,F5,segue1,2690,54211,413,0.983887013547432,87902
126.340300837801,66.6226368273514,19.07772,17.75983,17.19443,16.98931,16.89221,1237666465341309200,3699865231057592300,STAR,F9,segue2,3286,54910,575,7.08383483357608,16.0245654265167,19.96998,18.99033,18.68157,18.55186,18.50656,1237656496727261400,6963694876417303e3,STAR,F0IV (81937),boss,6185,56217,14,0.907414809085172,78283
309.31250266967203,-0.325759434092505,19.12038,17.87147,17.40823,17.247,17.15126,1237656568110646500,1149629058309449700,STAR,G0,sdss,1021,52460,310,213.641575726327,36.1926785817597,19.54032,18.64176,18.36607,18.28598,18.29148,1237662662669369600,434060178986052e4,STAR,F3/F5V (30743),boss,3855,55268,937,0.9631132600517528,110015
180.832383653722,24.6654839055806,16.47878,16.54618,16.82761,17.04803,17.31249,1237667911128449e3,6721791870077215e3,STAR,O8/O9 (167771),boss,5970,56046,616,192.527647662032,57.8562493684464,18.10508,18.00744,18.43836,18.74877,18.97379,1237661418207314e3,7691171630156849e3,STAR,B2IV-V (176819),boss,6831,56426,543,0.9944709166023664,4689
194.862359023531,2.95962477736608,18.57728,17.50541,17.13524,17.00479,16.97884,1237651754553704400,589005939089107e3,STAR,F2,sdss,523,52026,583,148.103477959094,18.7675399873283,20.14886,19.25872,18.93601,18.84395,18.83695,1237667783356449e3,651005809507432e4,STAR,F3/F5V (30743),boss,5782,56272,381,0.9711984611558228,93270
191.759034174969,-7.32347437913871,17.49747,16.30141,15.79967,15.5877,15.5013,1237671763172786200,302769527732361e4,STAR,F5,segue1,2689,54149,547,38.2061608114372,-7.76472745694571,17.22879,16.03778,15.57462,15.36623,15.34616,123767370074266e4,2304884847442684e3,STAR,G2,segue1,2047,53732,610,0.9941367038290818,36861
178.739854236818,7.14984454019222,17.690550000000002,16.45754,15.92831,15.60133,15.60741,1237661971182846e3,3655909229711171600,STAR,G2,segue2,3247,54888,408,343.541623981139,8.87278664015295,20.18839,19.2949,18.90422,18.75205,18.75982,1237679008781631700,5691439521054302e3,STAR,A2II (39866),boss,5055,55889,56,0.9047848465546652,64151
4.9952319203197,-8.98952752004205,17.64332,16.13132,15.57823,15.37845,15.27694,1237652901824036900,2152810562206066700,STAR,F9,segue1,1912,53293,327,180.290308800047,56.8014820723188,19.612,18.72298,18.40973,18.24415,18.21645,1237657611266228500,7983780540380586e3,STAR,F3/F5V (30743),boss,7091,56658,88,0.8704716788756943,47827
126.260303587367,20.2735743989513,19.28494,18.40745,18.05384,17.92024,17.8546,1237664834851897600,5047484142901502e3,STAR,F3/F5V (30743),boss,4483,55587,272,159.104277127733,23.7152110615058,19.9026,18.65065,18.58161,18.61314,18.69584,1237667539084968200,3659229754743169e3,STAR,A0,segue2,3250,54883,200,0.9889569445326064,78068
21.5405679584018,40.633238499583904,17.74539,16.8495,16.48909,16.36424,16.30445,1237671067919188200,2630223465818384400,STAR,F5,segue1,2336,53712,441,221.609035309483,31.4417525085426,19.77575,18.85857,18.54928,18.43695,18.37674,1237664853109768200,2075132273501431800,STAR,F5,sdss,1843,53816,359,0.9993918540234712,91704
240.394093734783,11.6651427155035,19.89422,18.69705,17.62947,16.45877,15.80517,1237668271914746400,2840804970855426e3,STAR,M3,sdss,2523,54572,580,120.662793902421,10.3405639738696,18.58766,18.43317,17.58104,16.47496,15.69552,1237667782807388400,2722453251311036400,STAR,M4,sdss,2418,53794,99,0.984146713635176,31
48.3027444725028,0.659369474412858,20.18751,17.68584,16.5825,16.18028,15.94243,1237666301628449e3,1200369872828131300,STAR,K5,sdss,1066,52589,584,27.6321439677422,14.2547943906185,20.35577,18.051,17.08881,16.78182,16.58155,1237649954406924500,2137110085363591200,STAR,K3,segue1,1898,53260,553,0.6916597330455119,5865
176.484216609933,59.3799287193497,19.92079,19.07174,18.77485,18.66703,18.68136,1237655107839197400,7993027983060214e3,STAR,F0IV (81937),boss,7099,56666,962,312.678587134673,-5.03989457079248,18.32917,17.42266,17.16198,17.0603,17.05568,1237652601171935500,2157396075047053300,STAR,A0,segue1,1916,53269,625,0.9884437159569048,99948
5.09574267085566,36.4181741805425,20.12869,18.77539,18.23124,18.01635,17.93106,1237659936438223e3,1652946732763342800,STAR,F9,sdss,1468,52999,457,188.713811313593,36.7451520746345,17.46308,16.28611,15.87613,15.74011,15.68772,1237664672176668700,3822542692747944e3,STAR,G2,segue2,3395,55004,409,0.9677574363919256,66548
185.514040867935,39.6967760960998,20.25723,19.19495,18.79556,18.60736,18.55044,1237662224604529e3,3645701363708567600,STAR,F5,segue2,3238,54885,136,234.159236477142,16.3341238758829,19.82689,18.94353,18.59817,18.42463,18.35014,1237665565541794e3,4428366183503208400,STAR,F3/F5V (30743),boss,3933,55335,734,0.9903209990230436,47801
154.732628462107,9.42369590236213,19.97352,19.11209,18.78422,18.65219,18.60704,1237660584982282500,6007850931122577e3,STAR,F3/F5V (30743),boss,5336,55957,178,203.297774097442,2.60888330195908,17.38879,16.48001,16.22205,16.1192,16.11139,1237651736840896500,594573591027148800,STAR,F5,sdss,528,52022,358,0.993679091986063,98480
358.28266206846,8.73844453100769,18.72299,17.67372,17.30414,17.14037,17.08039,1237678905171181600,6926634736602292e3,STAR,F0IV (81937),boss,6152,56164,358,232.367091995141,49.0445957500093,17.48605,16.54383,16.26447,16.16155,16.13255,1237659149388939300,2757356431303796700,STAR,F5,segue1,2449,54271,100,0.9965682917124352,100523
355.766054622339,15.2179763990034,18.75521,17.11374,16.52574,16.33407,16.25202,1237652943710388200,2132586969069283300,STAR,F9,segue1,1894,53240,482,177.837177185729,58.2329932953604,16.71631,15.64684,15.26774,15.17257,15.16298,1237661354316267500,1477305244126832600,STAR,F5,sdss,1312,52781,453,0.9626852980626824,74583
262.061299823706,43.6424754824484,19.65508,18.25511,17.72894,17.54147,17.4372,1237668679381680400,315146593054703e4,STAR,F9,segue1,2799,54368,262,219.991872033391,14.4892885600029,19.50731,18.50596,18.18145,18.03144,17.95233,1237668349748707600,3095194572574189600,STAR,F5,sdss,2749,54241,348,0.9491453630014716,61822
167.712389477602,61.7942308039385,19.51716,17.06428,16.09228,15.75104,15.61026,1237655370358325200,3747080460283519e3,STAR,K5,segue2,3328,54964,311,334.014560238333,68.2027159007825,17.76163,16.13261,15.41919,15.12047,14.94992,123766327202454e4,2.8564328683877437e+018,STAR,F9,segue1,2537,53917,90,0.7450066422247157,11044
241.885668568325,4.37815748164754,20.03156,18.28416,17.6406,17.3909,17.24276,1237662268080194e3,2052587338504104e3,STAR,K1,sdss,1823,53886,261,329.127627697456,-0.566208811399207,19.79475,18.48752,17.89763,17.65751,17.48744,1237663542608724200,1298178859593656300,STAR,F9,sdss,1153,52933,59,0.8443453667386998,23511
123.830847631353,54.2277252047261,19.70224,18.44061,18.17032,18.0567,17.99303,1237663548513255700,8304742829462102e3,STAR,F0II (25291),boss,7376,56749,382,117.42862979522,31.4068499553286,19.33137,18.66441,18.55015,18.55475,18.67638,1237657595146600700,4224527721168871400,STAR,CalciumWD,boss,3752,55236,550,0.9851354933851352,90454
196.583573467028,13.2846410003637,19.00686,18.08176,17.77901,17.6298,17.61582,1237661818172604400,6102455661227909e3,STAR,F3/F5V (30743),boss,5420,56009,284,49.163616473161,0.13010019904002,20.2564,19.03351,18.99331,18.99748,19.10083,1237663784218919200,3583871425959796700,STAR,A0,segue2,3183,54833,480,0.9887227593058908,62824
225.693822153663,4.39687173311943,16.66709,16.75248,17.16932,17.43913,17.67036,1237651823250505700,5378445940968366e3,STAR,A9V (154660),boss,4777,55707,80,211.069689303157,1.45353580613918,17.74104,18.12811,18.61063,18.96974,19.30838,1237674603752e6,4540847322485989400,STAR,O8/O9 (167771),boss,4033,55332,338,0.9958499376048512,3818
278.02921220704,64.0794660290957,19.52585,17.92627,17.22197,16.91404,16.73919,1237671939808363300,2873350241166321700,STAR,K3,segue1,2552,54632,195,180.893928375039,20.2246044350889,19.06335,17.68257,17.11748,16.92491,16.8261,1237667915955503400,8395991024522994e3,STAR,G8V (101501),boss,7457,56746,565,0.7215425100051037,35346
118.135983609651,23.2138838062077,18.98208,18.02924,17.70269,17.58191,17.52682,1237660343924162800,5028338351456887e3,STAR,F3/F5V (30743),boss,4466,55857,252,231.406991869347,29.6220061635173,19.77385,18.89457,18.57947,18.46219,18.46576,1237662224621437200,4367396063193047e3,STAR,F3/F5V (30743),boss,3879,55244,110,0.9936257535930084,88009
125.789216367777,47.803007726864,19.86261,18.33261,17.70112,17.4433,17.30248,1237651191355605200,3573735028062e6,STAR,F9,segue2,3174,54821,468,352.910181736244,10.6754233483458,20.34126,19.36502,18.99722,18.88397,18.81089,1237672763910193400,6932241147633836e3,STAR,A9V (154660),boss,6157,56238,274,0.7952220329742421,76654
120.33890179141,25.3469143191507,20.56519,17.91267,16.81158,16.41614,16.16028,1237660562968609e3,5027369131973779e3,STAR,K5Ve (118100),boss,4465,55858,822,324.397362293638,-0.213009638798395,19.91666,17.73619,16.84417,16.46349,16.32074,1237656237397836e3,2.2078988436374559e+018,STAR,K3,segue1,1961,53299,33,0.6045882257929073,4211
194.006249967636,-1.07847473907782,20.14234,19.22812,18.90393,18.78167,18.71537,1237648702971117600,4271840806107586600,STAR,F3/F5V (30743),boss,3794,55241,642,197.039217374788,12.9368228987346,19.9516,18.76187,18.61084,18.62073,18.69168,1237661950796562700,1909684623957321700,STAR,A0,sdss,1696,53116,576,0.9887114014573009,98468
32.929884586667,-1.13802162447926,18.06726,16.90172,16.45163,16.1777,16.2059,1237663782601162800,1696812861482887200,STAR,G2,sdss,1507,53763,297,164.665096510797,15.3231116608467,19.76618,18.89172,18.63054,18.52962,18.507930000000002,1237664133167186e3,3715619583483289600,STAR,A0,segue2,3300,54914,545,0.9735220440999418,100633
199.682231308715,1.09161457447979,18.55833,17.49743,17.06091,16.87038,16.76204,1237648722849956e3,3723451955503276e3,STAR,F5,segue2,3307,54970,367,218.953181627468,1.0892776153604,19.93937,19.02655,18.72572,18.56786,18.52212,1237651735237165300,4530647708138971e3,STAR,F3/F5V (30743),boss,4024,55646,96,0.9887651082487212,51151
131.083877010078,3.85647609515836,17.97262,17.02043,16.72165,16.5984,16.54877,1237654602628858e3,1337592223532869600,STAR,F5,sdss,1188,52650,84,113.042806986793,16.5987481415168,19.97437,18.80466,18.72754,18.78709,18.93095,1237674371822912e3,3071577890379294700,STAR,A0,segue1,2728,54416,447,0.9921048528590792,81139
20.0073054191728,31.7424621868228,19.95117,18.94062,18.56321,18.40858,18.38023,1237680311236625e3,2320615285071046700,STAR,F5,segue1,2061,53711,493,229.332742874013,37.8973722307944,17.75214,16.79834,16.48908,16.37021,16.34599,1237661464373100500,1576351187261745200,STAR,F5,sdss,1400,53470,332,0.9952273392861304,87537
17.5621011514347,-0.0867400105465834,18.45167,16.91389,16.37083,16.21823,16.13834,1.2376663391894241e+018,2604239532387756e3,STAR,F9,segue1,2313,53726,120,220.87463098888,3.76555925780815,19.53002,18.69986,18.42188,18.33907,18.33925,1237651822174666800,5380726052350829e3,STAR,A2II (39866),boss,4779,55656,183,0.9409823553679648,109122
19.8002855186641,7.24025793731287,19.95614,18.24794,17.54793,17.28711,17.16564,1237669702126272500,3501702171794186e3,STAR,K1,segue2,3110,54747,558,121.540105937394,65.326314662604,18.80776,17.15351,16.48289,16.22352,16.10216,1237666463193038800,3699786066220392400,STAR,K1,segue2,3286,54910,287,0.9977658413823834,17091
13.3695114853912,0.0628481671700355,20.46688,19.47965,19.17654,19.04185,19.01535,1237663784203256e3,350281020552627e4,STAR,F5,segue2,3111,54800,493,170.283709181144,62.3206396066317,20.02558,19.05993,18.77032,18.73381,18.686,1237655465376350500,3747105749050958e3,STAR,A0,segue2,3328,54964,403,0.9908383406306416,107990
359.222127387249,0.360858599565237,19.8094,19.17304,18.95952,18.88121,18.96104,1237666408442101800,770279405841836e3,STAR,CV,sdss,684,52523,596,134.159115983785,42.2293310799251,19.21136,18.04693,18.05838,18.12565,18.17325,1237657118412898600,934647869120473100,STAR,A0,sdss,830,52293,549,0.9805850842861404,37038
35.9747778691058,-0.0535387019127138,19.97407,18.31084,17.66868,17.35291,17.27701,1237666407921287400,8256289549992305e3,STAR,G5III+... (157910),boss,7333,56686,238,194.445407757088,19.4002302684503,17.0885,15.79739,15.35093,15.18567,15.13943,1237668297671114800,3264028161918134300,STAR,F9,segue1,2899,54568,161,0.8941286504963354,57170
215.88138691991,-1.21047466340903,18.10206,16.62904,16.03812,15.81452,15.73502,1237674604291293200,343460521544017900,STAR,F9,sdss,305,51613,222,212.083316389265,37.8398809374865,17.08623,16.1207,15.81961,15.66521,15.67367,1237662226224251e3,3271966636021672e3,STAR,F5,segue1,2906,54577,369,0.9344046257753638,54000
189.95480287285,65.5615407013142,19.39422,18.43059,18.34105,18.33043,18.37725,1237651067354087700,675714805327226900,STAR,A0,sdss,600,52317,636,220.618579238357,3.55891488009174,18.55487,17.45298,17.40824,17.43535,17.49435,1237654879665782800,660964851958442e3,STAR,A0,sdss,587,52026,224,0.9955837441546848,67307
128.232983411834,8.83210407727386,18.68238,17.52909,17.14208,16.98819,16.92842,1237671260122579e3,1980555569483769900,STAR,G2,sdss,1759,53081,355,345.412889155853,28.9457185344615,17.88653,16.88738,16.54254,16.41575,16.36968,1237680530277924900,7085553481017172e3,STAR,F3/F5V (30743),boss,6293,56561,965,0.9592371004683058,78582
168.310308500694,59.6783307161052,19.56546,18.27808,17.7447,17.51961,17.44828,1237658304354779400,2695508906939017e3,STAR,F9,segue1,2394,54551,380,217.867200336668,18.8600923792388,18.12672,17.08496,16.6871,16.56322,16.53908,1237667782311411700,3123275279829592e3,STAR,F2,sdss,2774,54534,105,0.9569858592812056,69544
203.225167291767,54.0392427983117,19.42193,17.75182,17.03791,16.73103,16.58395,1237658802579505200,3735871763653959700,STAR,K3,segue2,3318,54951,494,331.400238981786,69.2193830342956,19.27269,17.76789,17.1128,16.8428,16.68923,1237663228540355300,2856493616405178400,STAR,G2,segue1,2537,53917,311,0.80696952744753,15852
70.6508082861602,25.8521976252985,19.23013,17.03067,15.82472,15.15929,14.74118,1237660559210053600,1415314781287508e3,STAR,CV,sdss,1257,52944,213,354.791876598664,42.0125222972469,20.60478,18.03578,16.84321,16.39854,16.11981,1237663232835584800,2121273818851862500,STAR,K5,segue1,1884,53228,285,0.5999729580583325,1176
358.613011749088,37.7449048666297,18.81562,17.42552,16.8103,16.56643,16.42898,1237663234985230300,2116848285120489500,STAR,F9,segue1,1880,53262,569,358.360840582847,39.1801374571767,18.12103,16.91587,16.56604,16.42442,16.36573,1237663230702387500,2118975565242329e3,STAR,A0,segue1,1882,53262,116,0.7975382697519373,70110
301.483866327803,60.5500590124529,19.41076,17.52464,16.86002,16.60583,16.49873,1237671970402795500,2875655086225254400,STAR,K1,segue1,2554,54263,388,176.238625045013,27.7565782405986,20.42554,19.30404,18.83162,18.67574,18.6146,1237667323790492e3,3.6266894329224643e+018,STAR,G2,segue2,3221,54864,603,0.7949580794163599,55836
354.810125001494,46.7974298155073,18.37864,16.81472,16.0351,15.67035,15.46297,1237663230162043100,2123586091956070400,STAR,F9,segue1,1886,53237,505,23.9912393655245,23.2140111681314,19.47716,17.83769,17.17799,16.90948,16.74302,1237680069640192300,2301401038055303200,STAR,F9,segue1,2044,53327,224,0.18933350765996945,16034
128.750497085212,50.6540610312473,18.45539,17.36928,16.9643,16.81112,16.74734,1237651191893983200,501146161369868300,STAR,G0,sdss,445,51873,439,231.262192533921,54.751641933007,19.73487,18.829,18.53718,18.45973,18.4104,1237651249899176e3,7558427865810706e3,STAR,F3/F5V (30743),boss,6713,56402,952,0.9581641149256864,106136
329.102471678925,45.604566714286,19.66934,17.10461,16.00838,15.55478,15.24378,1237672025705875500,2877918701376530400,STAR,K3,segue1,2556,54000,431,227.329116871355,40.1033931352611,20.17223,17.79628,16.89424,16.58913,16.42395,1237661362916950300,5817740974462312e3,STAR,K3V (32147),boss,5167,56066,786,0.736042397641094,7614
226.739700208244,30.8264046424286,17.9422,16.54226,15.96869,15.76173,15.65137,1237662223545925600,3276391896334756e3,STAR,F9,segue1,2910,54630,84,338.820575474962,13.6809848153833,17.7757,16.7998,16.36885,16.17262,16.09891,1237656242236817700,3523084374419546e3,STAR,F5,segue2,3129,54747,522,0.929344412506673,42318
18.0647531798819,17.1982817778814,19.36764,17.78456,17.09398,16.79501,16.62239,1237666090052747300,3507219247036211e3,STAR,F9,segue2,3115,54793,149,37.1770250063293,23.342178612118,19.53358,18.21279,17.55839,17.27381,17.13279,1237670960549069e3,3649087309749526500,STAR,F9,segue2,3241,54884,166,0.916272315410897,13133
